HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url_0,Input.threadNum,Input.annotation,Input.accepted,Answer.annotatedResult_0.boundingBoxes,Answer.annotatedResult.inputImageProperties.height,Answer.annotatedResult.inputImageProperties.width,Approve,Reject
3M93N4X8IOYMRL4MMU8QGMKR5ZXSJV,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:40 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:40 PDT 2020,,,39O5D9O87Y3XLAAUCQV4AUV62XPC3U,A27ENV44NIXJO8,Submitted,Mon May 25 11:34:11 PDT 2020,Mon May 25 11:34:19 PDT 2020,Mon Jun 01 11:34:19 PDT 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r1_w0_2020-02-22_01-30-08.jpg,2,,False,[],576,720,x,
356ZPKYPVLSF9IJTGD5ZV4U4VJZPY6,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:39 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:39 PDT 2020,,,33LK57MYLYGEDK6JUJGDT0433V9ZS7,AUYKC1NB9YIRG,Submitted,Mon May 25 11:31:33 PDT 2020,Mon May 25 11:31:41 PDT 2020,Mon Jun 01 11:31:41 PDT 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r2_w0_2020-03-04_01-58-01.jpg,2,,False,[],576,704,x,
3TUOHPJXZL8GTMQKN3XS4KVRMA8XW3,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:41 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:41 PDT 2020,,,3QEMNNSB22APRLHVEYT57HP4SZTD76,AUYKC1NB9YIRG,Submitted,Mon May 25 12:03:53 PDT 2020,Mon May 25 12:04:01 PDT 2020,Mon Jun 01 12:04:01 PDT 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r1_w0_2020-02-23_22-30-08.jpg,2,,False,[],576,720,x,
33NKDW9FG1T7FOKF6CXRSQOOUUQXCU,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:32 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:32 PDT 2020,,,3V5Q80FXI22KNSISFX6YYHMKQ6I32I,A2519LCLPN7Y6I,Submitted,Mon May 25 12:01:14 PDT 2020,Mon May 25 12:01:31 PDT 2020,Mon Jun 01 12:01:31 PDT 2020,,,,17,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-03-20_07-58-01.jpg,2,,False,[],576,704,x,
3VMV5CHJ0CQDFJR03OSDTEOXFQUTGH,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:54 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:54 PDT 2020,,,3YHH42UU5GQU7M536G6KBFNMTUOL0T,A2RKUDGK5PQ44X,Submitted,Mon May 25 11:59:18 PDT 2020,Mon May 25 11:59:22 PDT 2020,Mon Jun 01 11:59:22 PDT 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-04-11_01-58-28.jpg,2,,False,[],576,704,x,
3SV8KD29M83E3HWIZ72ADUH773XZK6,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:32 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:32 PDT 2020,,,3EFVCAY5L8K6ULM6YZ7MOFGC83P8JV,A2G4SX2VMF4YLJ,Submitted,Mon May 25 11:28:26 PDT 2020,Mon May 25 11:28:42 PDT 2020,Mon Jun 01 11:28:42 PDT 2020,,,,16,77% (33/43),76% (31/41),73% (27/37),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-03-20_13-58-01.jpg,2,,False,"[{""height"":206,""label"":""Van"",""left"":89,""top"":365,""width"":235}]",576,704,,Incorrect classification of Image #1. Task rejected due to one of the following reasons: 1. Not all objects on the image are selected with bounding boxes (including parked and small vehicles). 2. Bounding box is not tight around the object. For more annotation details please reference Task Instruction.
3S8A4GJRE7EQVI6JW6J6I5ZTIX7V6X,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:40 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:40 PDT 2020,,,3KMS4QQVK71AKK2BOYD4ZMXBAW6KFR,A3BWT1FQEZUN8C,Submitted,Mon May 25 11:49:29 PDT 2020,Mon May 25 11:50:17 PDT 2020,Mon Jun 01 11:50:17 PDT 2020,,,,48,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r2_w0_2020-03-04_07-58-02.jpg,2,,False,"[{""height"":35,""label"":""Car"",""left"":333,""top"":159,""width"":40},{""height"":21,""label"":""Van"",""left"":430,""top"":80,""width"":18}]",576,704,x,
30EMX9PEWOUH25A44F82H1K4KOXKSM,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:39 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:39 PDT 2020,,,3K4J6M3CXJ4AM7PKNR6XNTUR6Z9AGY,A3FA5P7O80KJAP,Submitted,Mon May 25 11:32:15 PDT 2020,Mon May 25 11:40:41 PDT 2020,Mon Jun 01 11:40:41 PDT 2020,,,,506,100% (18/18),100% (18/18),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r2_w0_2020-03-04_19-58-01.jpg,2,,False,"[{""height"":137,""label"":""Van"",""left"":232,""top"":288,""width"":112}]",576,704,x,
3JTPR5MT0WNGW3CTSJVUOQAC64PK5K,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:33 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:33 PDT 2020,,,3300DTYQT7S4P90A6SDVDQOKX1EQE2,A2519LCLPN7Y6I,Submitted,Mon May 25 11:23:29 PDT 2020,Mon May 25 11:33:35 PDT 2020,Mon Jun 01 11:33:35 PDT 2020,,,,606,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-03-20_19-58-01.jpg,2,,False,"[{""height"":23,""label"":""Car"",""left"":405,""top"":97,""width"":25}]",576,704,x,
3JYPJ2TAZMJ99R2YBNDB6JNOP8AFP0,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:54 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:54 PDT 2020,,,3SKRO2GZ762JU583HZYJAKTH9MNK1Q,A3C70QDTU4F2GX,Submitted,Mon May 25 11:49:03 PDT 2020,Mon May 25 11:49:38 PDT 2020,Mon Jun 01 11:49:38 PDT 2020,,,,35,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-04-11_07-58-28.jpg,2,,False,"[{""height"":42,""label"":""Car"",""left"":131,""top"":167,""width"":62},{""height"":77,""label"":""Car"",""left"":227,""top"":286,""width"":101},{""height"":22,""label"":""Car"",""left"":97,""top"":103,""width"":28},{""height"":32,""label"":""Car"",""left"":186,""top"":130,""width"":40},{""height"":23,""label"":""Car"",""left"":114,""top"":122,""width"":28}]",576,704,x,
3YO4AH2FQHV3CZON8I9F3HQUO26Q0X,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:40 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:40 PDT 2020,,,3GU1KF0O4NCLIUNBWOWGCDSPP8MPBH,A1YZRW3T6NBEFK,Submitted,Mon May 25 11:59:11 PDT 2020,Mon May 25 11:59:31 PDT 2020,Mon Jun 01 11:59:31 PDT 2020,,,,20,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r2_w0_2020-03-05_01-58-01.jpg,2,,False,[],576,704,x,
39AYGO6AGJVDNDXAUFXF8O5GWU5N68,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:33 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:33 PDT 2020,,,358UUM7WR4EJSV00WZOPC66870E7R0,A3FA5P7O80KJAP,Submitted,Mon May 25 11:31:51 PDT 2020,Mon May 25 11:35:09 PDT 2020,Mon Jun 01 11:35:09 PDT 2020,,,,198,100% (18/18),100% (18/18),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-03-21_01-58-01.jpg,2,,False,[],576,704,x,
3SX4X51T94KWS09PL7E43I77IN1AO1,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:54 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:54 PDT 2020,,,317HQ483IC3V2HP4MJB5UBR7KJ4NIR,A2519LCLPN7Y6I,Submitted,Mon May 25 11:55:21 PDT 2020,Mon May 25 11:56:49 PDT 2020,Mon Jun 01 11:56:49 PDT 2020,,,,88,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-04-11_13-58-28.jpg,2,,False,"[{""height"":55,""label"":""Car"",""left"":200,""top"":227,""width"":62},{""height"":29,""label"":""Car"",""left"":122,""top"":129,""width"":32},{""height"":14,""label"":""Car"",""left"":78,""top"":79,""width"":15},{""height"":9,""label"":""Car"",""left"":76,""top"":67,""width"":10},{""height"":8,""label"":""Car"",""left"":99,""top"":53,""width"":7},{""height"":6,""label"":""Car"",""left"":80,""top"":55,""width"":10},{""height"":5,""label"":""Car"",""left"":80,""top"":61,""width"":8},{""height"":3,""label"":""Car"",""left"":87,""top"":47,""width"":7}]",576,704,,Incorrect classification of Image #1. Task rejected due to one of the following reasons: 1. Not all objects on the image are selected with bounding boxes (including parked and small vehicles). 2. Bounding box is not tight around the object. For more annotation details please reference Task Instruction.
3XQ4XW3OEDNMLP6EF92YH5YA3OC2SJ,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:47 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:47 PDT 2020,,,352YTHGRO0O9KE4EYWEOVQKSTPV4HL,AUYKC1NB9YIRG,Submitted,Mon May 25 11:57:20 PDT 2020,Mon May 25 11:57:32 PDT 2020,Mon Jun 01 11:57:32 PDT 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r7_w0_2020-03-08_07-58-28.jpg,2,,False,[],576,704,x,
3GVPRXWRQL54DC0OG9PF9U9V56VI7M,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:40 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:40 PDT 2020,,,3IAEQB9FMJV4H0IWM61HZXOLLQZWDO,A2G4SX2VMF4YLJ,Submitted,Mon May 25 11:51:29 PDT 2020,Mon May 25 11:51:37 PDT 2020,Mon Jun 01 11:51:37 PDT 2020,,,,8,77% (33/43),76% (31/41),73% (27/37),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r2_w0_2020-03-05_07-58-01.jpg,2,,False,[],576,704,x,
375VSR8FW0K0QL9DPRB7E63L2VRRZR,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:33 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:33 PDT 2020,,,3GM6G9ZBKS8FTDKF4UV9V34GQA6TMA,A3BWT1FQEZUN8C,Submitted,Mon May 25 11:34:23 PDT 2020,Mon May 25 11:34:29 PDT 2020,Mon Jun 01 11:34:29 PDT 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-03-22_07-58-01.jpg,2,,False,[],576,704,x,
3FHTJGYT9RBFNRYTM7JTO4N0QN9PG8,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:33 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:33 PDT 2020,,,32ZKVD547KYEB5IOYQZ9ZAPOKCOB3L,A36Q6B9394Q4Q1,Submitted,Mon May 25 11:28:32 PDT 2020,Mon May 25 11:30:13 PDT 2020,Mon Jun 01 11:30:13 PDT 2020,,,,101,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-03-22_13-58-01.jpg,2,,False,"[{""height"":157,""label"":""Van"",""left"":230,""top"":240,""width"":137},{""height"":24,""label"":""Van"",""left"":448,""top"":82,""width"":29},{""height"":31,""label"":""Car"",""left"":403,""top"":146,""width"":38},{""height"":24,""label"":""Car"",""left"":416,""top"":89,""width"":19},{""height"":10,""label"":""Car"",""left"":451,""top"":62,""width"":15},{""height"":11,""label"":""Car"",""left"":461,""top"":72,""width"":12}]",576,704,x,
3Y40HMYLM5T31I1FS3IRMWAU1UXXU4,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:40 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:40 PDT 2020,,,3VA45EW49SY2KWTIFRQCH1AQTRU1OO,A3JAP0R4WWFKEW,Submitted,Mon May 25 11:30:24 PDT 2020,Mon May 25 11:30:28 PDT 2020,Mon Jun 01 11:30:28 PDT 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r2_w0_2020-03-06_01-58-01.jpg,2,,False,[],576,704,x,
3R6RZGK0YJNSE2GP2PEY1WJMH70YV0,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:54 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:54 PDT 2020,,,3HMIGG0U4QHWPAH5KZ8PY2V0L73Y8K,A3DYMH4JB39T46,Submitted,Mon May 25 11:56:17 PDT 2020,Mon May 25 11:56:29 PDT 2020,Mon Jun 01 11:56:29 PDT 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-04-11_19-58-28.jpg,2,,False,[],576,704,x,
3I7SHAD36Q7Q9VQF1ON71NGCMFG7MS,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:47 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:47 PDT 2020,,,3GD6L00D3X8EKT862BBZPXLLYRG1MA,AP9QHU7EJQEPR,Submitted,Mon May 25 11:37:36 PDT 2020,Mon May 25 11:38:07 PDT 2020,Mon Jun 01 11:38:07 PDT 2020,,,,31,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r7_w0_2020-03-21_19-58-28.jpg,2,,False,[],576,704,x,
3Z33IC0JD4XDD18HUDMI2FQV8YFV98,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:41 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:41 PDT 2020,,,3YHH42UU5GQU7M536G6KBFNMTUP0L9,A2O4TQTT57L48Q,Submitted,Mon May 25 12:00:56 PDT 2020,Mon May 25 12:01:13 PDT 2020,Mon Jun 01 12:01:13 PDT 2020,,,,17,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r1_w0_2020-02-24_23-30-08.jpg,2,,False,"[{""height"":33,""label"":""Car"",""left"":197,""top"":219,""width"":41}]",576,720,x,
3PIOQ99R82XYPONBQXVIOUJWZGNUNH,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:33 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:33 PDT 2020,,,31T4R4OBOXRFMTBHE2YUNB7M7Z9C7X,A2519LCLPN7Y6I,Submitted,Mon May 25 11:24:11 PDT 2020,Mon May 25 11:36:57 PDT 2020,Mon Jun 01 11:36:57 PDT 2020,,,,766,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-03-22_19-58-01.jpg,2,,False,[],576,704,x,
3UDTAB6HIAAXK071RGYTHM05E2309M,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:40 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:40 PDT 2020,,,3X73LLYYQ6PV6MEKG1TKUZQSK6ONHX,A1MYS97VELFE9V,Submitted,Mon May 25 11:49:39 PDT 2020,Mon May 25 11:50:07 PDT 2020,Mon Jun 01 11:50:07 PDT 2020,,,,28,100% (8/8),100% (8/8),100% (8/8),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r2_w0_2020-03-06_07-58-01.jpg,2,,False,[],576,704,x,
3K3IX1W4TA2ED0LQ07RJSICXSSXAPI,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:54 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:54 PDT 2020,,,3NAPMVF0Z1Q2OBJFH99OBYY0V8372Q,AJRZ1PXA2H0HA,Submitted,Mon May 25 11:56:55 PDT 2020,Mon May 25 11:57:05 PDT 2020,Mon Jun 01 11:57:05 PDT 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-04-12_01-58-28.jpg,2,,False,[],576,704,x,
3IHWR4LC8HO8DQ57QEHLNU5QGQ1I89,3GUTVN2B1LSBQEZ7QS99QQAWCHJYUD,Draw bounding boxes around the requested items on the street camera images,"Draw bounding boxes around the object of following classes: 'Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Bicycle', 'Tractor', 'Pedestrian'","bounding box, camera",$0.01,Mon May 25 11:19:40 PDT 2020,1,BatchId:4052431;OriginalHitTemplateId:928390838;,3600,604800,Mon Jun 01 11:19:40 PDT 2020,,,3S06PH7KSWFBGZ2TPICW67YRPDMD12,A3BWT1FQEZUN8C,Submitted,Mon May 25 11:27:23 PDT 2020,Mon May 25 11:27:31 PDT 2020,Mon Jun 01 11:27:31 PDT 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r2_w0_2020-03-10_01-58-01.jpg,2,,False,[],576,704,x,
